date,nao_index_daily
1969-11-23,-0.9509999752044678
1969-11-24,-0.8939999938011169
1969-11-25,-0.8100000023841858
1969-11-26,-0.6190000176429749
1969-11-27,-0.4480000138282776
1969-11-28,-0.44999998807907104
1969-11-29,-0.26499998569488525
1969-11-30,-0.0689999982714653
1969-12-01,-0.06300000101327896
1969-12-02,0.09000000357627869
1969-12-03,0.28200000524520874
1969-12-04,0.5009999871253967
1969-12-05,0.4020000100135803
1969-12-06,0.2489999979734421
1969-12-07,0.25
1969-12-08,0.5699999928474426
1969-12-09,1.0349999666213991
1969-12-10,1.2599999904632568
1969-12-11,1.1979999542236328
1969-12-12,0.5849999785423279
1969-12-13,0.25
1969-12-14,0.3319999873638153
1969-12-15,0.019999999552965164
1969-12-16,-0.2329999953508377
1969-12-17,-0.3269999921321869
1969-12-18,-0.3400000035762787
1969-12-19,-0.41999998688697815
1969-12-20,-0.4889999926090241
1969-12-21,-0.3970000147819519
1969-12-22,-0.28600001335144043
1969-12-23,-0.1340000033378601
1969-12-24,0.07800000160932541
1969-12-25,0.05400000140070915
1969-12-26,-0.14800000190734866
1969-12-27,-0.3050000071525574
1969-12-28,-0.6700000166893005
1969-12-29,-1.246999979019165
1969-12-30,-1.7450000047683716
1969-12-31,-1.9110000133514404
1970-01-01,-2.0239999294281006
1970-01-02,-1.993000030517578
1970-01-03,-2.013000011444092
1970-01-04,-1.7359999418258667
1970-01-05,-1.444000005722046
1970-01-06,-1.284000039100647
1970-01-07,-1.3329999446868896
1970-01-08,-1.1130000352859497
1970-01-09,-0.7739999890327454
1970-01-10,-0.7540000081062317
1970-01-11,-0.7929999828338623
1970-01-12,-0.7760000228881836
1970-01-13,-0.8799999952316284
1970-01-14,-0.9589999914169312
1970-01-15,-1.1699999570846558
1970-01-16,-1.1089999675750732
1970-01-17,-1.1440000534057615
1970-01-18,-1.1430000066757202
1970-01-19,-0.8709999918937683
1970-01-20,-0.4480000138282776
1970-01-21,0.0860000029206276
1970-01-22,0.3919999897480011
1970-01-23,0.4889999926090241
1970-01-24,0.4210000038146973
1970-01-25,0.27300000190734863
1970-01-26,0.2189999967813492
1970-01-27,-0.046999998390674584
1970-01-28,-0.3179999887943268
1970-01-29,-0.42500001192092896
1970-01-30,-0.3580000102519989
1970-01-31,-0.14499999582767487
1970-02-01,0.1979999989271164
1970-02-02,0.05299999937415123
1970-02-03,-0.2529999911785126
1970-02-04,-0.3109999895095825
1970-02-05,0.01899999938905239
1970-02-06,0.5649999976158142
1970-02-07,0.7839999794960022
1970-02-08,0.5139999985694885
1970-02-09,0.3959999978542328
1970-02-10,0.4779999852180481
1970-02-11,0.4760000109672546
1970-02-12,0.3310000002384186
1970-02-13,0.2409999966621399
1970-02-14,0.3479999899864197
1970-02-15,0.5379999876022339
1970-02-16,0.8349999785423279
1970-02-17,1.0060000419616701
1970-02-18,1.243000030517578
1970-02-19,1.1510000228881836
1970-02-20,1.128999948501587
1970-02-21,1.2289999723434448
1970-02-22,1.1979999542236328
1970-02-23,1.1169999837875366
1970-02-24,0.6520000100135803
1970-02-25,0.2669999897480011
1970-02-26,0.4300000071525574
1970-02-27,0.33000001311302185
1970-02-28,0.16300000250339508
1970-03-01,-0.02500000037252903
1970-03-02,-0.16699999570846558
1970-03-03,-0.25200000405311584
1970-03-04,-0.4180000126361847
1970-03-05,-0.5120000243186951
1970-03-06,-0.5059999823570251
1970-03-07,-0.5389999747276306
1970-03-08,-0.7889999747276306
1970-03-09,-0.9380000233650208
1970-03-10,-0.8610000014305115
1970-03-11,-0.7519999742507935
1970-03-12,-0.5059999823570251
1970-03-13,-0.3759999871253967
1970-03-14,-0.1599999964237213
1970-03-15,-0.004000000189989804
1970-03-16,0.2540000081062317
1970-03-17,0.30300000309944153
1970-03-18,0.14000000059604645
1970-03-19,0.29100000858306885
1970-03-20,0.4259999990463257
1970-03-21,0.3230000138282776
1970-03-22,0.119999997317791
1970-03-23,0.001000000047497451
1970-03-24,-0.006000000052154064
1970-03-25,-0.03400000184774399
1970-03-26,-0.4059999883174896
1970-03-27,-0.699999988079071
1970-03-28,-0.7409999966621399
1970-03-29,-0.8640000224113464
1970-03-30,-1.0180000066757202
1970-03-31,-0.9210000038146972
1970-04-01,-0.7400000095367432
1970-04-02,-0.6850000023841858
1970-04-03,-0.6729999780654907
1970-04-04,-0.5709999799728394
1970-04-05,-0.7979999780654907
1970-04-06,-0.8709999918937683
1970-04-07,-0.6510000228881836
1970-04-08,-0.7929999828338623
1970-04-09,-1.006999969482422
1970-04-10,-1.1699999570846558
1970-04-11,-1.412999987602234
1970-04-12,-1.6779999732971191
1970-04-13,-1.6779999732971191
1970-04-14,-1.3580000400543213
1970-04-15,-1.0010000467300415
1970-04-16,-0.6380000114440918
1970-04-17,0.05700000002980232
1970-04-18,0.4059999883174896
1970-04-19,0.11100000143051147
1970-04-20,-0.42399999499320973
1970-04-21,-0.4580000042915344
1970-04-22,-0.3740000128746033
1970-04-23,-0.2240000069141388
1970-04-24,-0.039000000804662704
1970-04-25,-0.12099999934434892
1970-04-26,-0.4180000126361847
1970-04-27,-0.5559999942779541
1970-04-28,-0.640999972820282
1970-04-29,-0.4790000021457672
1970-04-30,0.02800000086426735
1970-05-01,0.8870000243186951
1970-05-02,1.5779999494552612
1970-05-03,1.8519999980926516
1970-05-04,1.9060000181198118
1970-05-05,1.6260000467300415
1970-05-06,1.0080000162124634
1970-05-07,0.6639999747276306
1970-05-08,0.059999998658895486
1970-05-09,-0.5130000114440918
1970-05-10,-0.7490000128746033
1970-05-11,-0.9649999737739564
1970-05-12,-0.7009999752044678
1970-05-13,-0.29100000858306885
1970-05-14,-0.01899999938905239
1970-05-15,0.13199999928474426
1970-05-16,0.2189999967813492
1970-05-17,0.4699999988079071
1970-05-18,0.7409999966621399
1970-05-19,0.890999972820282
1970-05-20,0.5030000209808351
1970-05-21,0.36000001430511475
1970-05-22,0.5120000243186951
1970-05-23,0.4709999859333038
1970-05-24,0.4550000131130218
1970-05-25,0.5649999976158142
1970-05-26,0.6639999747276306
1970-05-27,1.0219999551773071
1970-05-28,1.1039999723434448
1970-05-29,1.0900000333786009
1970-05-30,1.1579999923706057
1970-05-31,1.383999943733215
1970-06-01,1.4270000457763672
1970-06-02,1.406999945640564
1970-06-03,1.2829999923706057
1970-06-04,0.99099999666214
1970-06-05,0.652999997138977
1970-06-06,0.5199999809265137
1970-06-07,0.7940000295639038
1970-06-08,1.1130000352859497
1970-06-09,1.3519999980926514
1970-06-10,0.9850000143051147
1970-06-11,0.4410000145435333
1970-06-12,-0.08500000089406967
1970-06-13,-0.10999999940395357
1970-06-14,0.4779999852180481
1970-06-15,1.003000020980835
1970-06-16,1.037999987602234
1970-06-17,0.9380000233650208
1970-06-18,0.6779999732971191
1970-06-19,0.7300000190734863
1970-06-20,0.6710000038146973
1970-06-21,0.9860000014305116
1970-06-22,1.0809999704360962
1970-06-23,0.9559999704360962
1970-06-24,0.7620000243186951
1970-06-25,0.722000002861023
1970-06-26,0.6320000290870667
1970-06-27,0.7549999952316284
1970-06-28,0.5559999942779541
1970-06-29,0.40400001406669617
1970-06-30,0.3490000069141388
1970-07-01,0.1420000046491623
1970-07-02,0.3779999911785126
1970-07-03,0.7979999780654907
1970-07-04,0.9869999885559082
1970-07-05,0.9549999833106996
1970-07-06,0.6159999966621399
1970-07-07,0.4180000126361847
1970-07-08,0.5270000100135803
1970-07-09,0.4909999966621399
1970-07-10,0.4259999990463257
1970-07-11,0.20600000023841855
1970-07-12,-0.15199999511241913
1970-07-13,-0.5519999861717224
1970-07-14,-0.8980000019073486
1970-07-15,-0.5989999771118164
1970-07-16,0.11299999803304672
1970-07-17,0.5370000004768372
1970-07-18,0.5580000281333923
1970-07-19,0.13199999928474426
1970-07-20,-0.13199999928474426
1970-07-21,-0.5960000157356262
1970-07-22,-1.1169999837875366
1970-07-23,-1.6130000352859497
1970-07-24,-1.5720000267028809
1970-07-25,-1.0509999990463257
1970-07-26,-0.2870000004768372
1970-07-27,0.30799999833106995
1970-07-28,0.5690000057220459
1970-07-29,0.5600000023841858
1970-07-30,0.5189999938011169
1970-07-31,0.8080000281333923
1970-08-01,0.8600000143051147
1970-08-02,0.8970000147819519
1970-08-03,1.0169999599456787
1970-08-04,0.6690000295639038
1970-08-05,0.75
1970-08-06,0.7739999890327454
1970-08-07,0.6959999799728394
1970-08-08,0.6880000233650208
1970-08-09,0.4699999988079071
1970-08-10,0.09600000083446504
1970-08-11,-0.164000004529953
1970-08-12,-0.2639999985694885
1970-08-13,0.18299999833106995
1970-08-14,0.6069999933242798
1970-08-15,0.7319999933242798
1970-08-16,0.7300000190734863
1970-08-17,0.4589999914169312
1970-08-18,-0.08900000154972076
1970-08-19,-0.23499999940395355
1970-08-20,-0.3580000102519989
1970-08-21,-0.8669999837875366
1970-08-22,-1.4709999561309814
1970-08-23,-1.690000057220459
1970-08-24,-1.5210000276565552
1970-08-25,-1.1690000295639038
1970-08-26,-0.5329999923706055
1970-08-27,0.0070000002160668364
1970-08-28,0.25
1970-08-29,0.1599999964237213
1970-08-30,0.239999994635582
1970-08-31,0.1469999998807907
1970-09-01,-0.019999999552965164
1970-09-02,0.020999999716877937
1970-09-03,0.30000001192092896
1970-09-04,0.20999999344348907
1970-09-05,-0.21299999952316284
1970-09-06,-0.5429999828338623
1970-09-07,-0.4300000071525574
1970-09-08,-0.3269999921321869
1970-09-09,-0.3490000069141388
1970-09-10,0.01899999938905239
1970-09-11,0.2329999953508377
1970-09-12,0.4779999852180481
1970-09-13,0.6060000061988831
1970-09-14,0.5680000185966492
1970-09-15,0.4300000071525574
1970-09-16,0.15199999511241913
1970-09-17,0.12999999523162842
1970-09-18,0.1469999998807907
1970-09-19,0.193000003695488
1970-09-20,0.1459999978542328
1970-09-21,-0.3680000007152557
1970-09-22,-0.7480000257492065
1970-09-23,-0.6230000257492065
1970-09-24,-0.8130000233650208
1970-09-25,-1.0479999780654907
1970-09-26,-0.9950000047683716
1970-09-27,-0.4629999995231629
1970-09-28,0.10700000077486037
1970-09-29,0.7839999794960022
1970-09-30,1.0709999799728394
1970-10-01,1.0640000104904177
1970-10-02,0.33399999141693115
1970-10-03,0.054999999701976776
1970-10-04,-0.1340000033378601
1970-10-05,-0.5370000004768372
1970-10-06,-0.5879999995231628
1970-10-07,-0.2070000022649765
1970-10-08,0.531000018119812
1970-10-09,0.8309999704360962
1970-10-10,0.5590000152587891
1970-10-11,0.3129999935626984
1970-10-12,0.04199999943375588
1970-10-13,-0.03500000014901161
1970-10-14,0.2540000081062317
1970-10-15,0.574999988079071
1970-10-16,0.7450000047683716
1970-10-17,0.6959999799728394
1970-10-18,0.04100000113248825
1970-10-19,-0.8190000057220459
1970-10-20,-0.7540000081062317
1970-10-21,-0.4869999885559082
1970-10-22,-0.20600000023841855
1970-10-23,-0.3400000035762787
1970-10-24,-0.7049999833106995
1970-10-25,-1.2389999628067017
1970-10-26,-1.9359999895095823
1970-10-27,-2.2880001068115234
1970-10-28,-2.1770000457763667
1970-10-29,-1.7619999647140503
1970-10-30,-1.5260000228881836
1970-10-31,-1.343999981880188
1970-11-01,-1.1119999885559082
1970-11-02,-0.8820000290870667
1970-11-03,-0.3810000121593475
1970-11-04,-0.04199999943375588
1970-11-05,-0.15600000321865082
1970-11-06,-0.05000000074505806
1970-11-07,0.4189999997615814
1970-11-08,0.5580000281333923
1970-11-09,0.4550000131130218
1970-11-10,0.30300000309944153
1970-11-11,-0.014000000432133676
1970-11-12,-0.04899999871850014
1970-11-13,-0.12399999797344208
1970-11-14,-0.18400000035762787
1970-11-15,-0.1809999942779541
1970-11-16,-0.02500000037252903
1970-11-17,0.029999999329447743
1970-11-18,-0.03500000014901161
1970-11-19,-0.22699999809265134
1970-11-20,-0.5450000166893005
1970-11-21,-1.090999960899353
1970-11-22,-1.24399995803833
1970-11-23,-1.3519999980926514
1970-11-24,-1.496000051498413
1970-11-25,-1.3480000495910645
1970-11-26,-1.162999987602234
1970-11-27,-0.7279999852180481
1970-11-28,-0.181999996304512
1970-11-29,-0.125
1970-11-30,0.119999997317791
1970-12-01,0.9179999828338624
1970-12-02,1.0440000295639038
1970-12-03,0.9110000133514404
1970-12-04,0.8569999933242798
1970-12-05,0.8140000104904175
1970-12-06,0.4860000014305115
1970-12-07,0.2980000078678131
1970-12-08,0.23199999332427976
1970-12-09,-0.009999999776482582
1970-12-10,-0.13899999856948853
1970-12-11,-0.20999999344348907
1970-12-12,-0.15800000727176666
1970-12-13,-0.31200000643730164
1970-12-14,-0.4639999866485596
1970-12-15,-0.3959999978542328
1970-12-16,-0.15199999511241913
1970-12-17,0.09799999743700027
1970-12-18,0.12399999797344208
1970-12-19,0.050999999046325684
1970-12-20,-0.16200000047683716
1970-12-21,-0.7649999856948853
1970-12-22,-1.383999943733215
1970-12-23,-1.8049999475479128
1970-12-24,-2.1760001182556152
1970-12-25,-2.434000015258789
1970-12-26,-2.282999992370605
1970-12-27,-2.1630001068115234
1970-12-28,-2.065999984741211
1970-12-29,-2.0450000762939453
1970-12-30,-1.9600000381469729
1970-12-31,-1.7309999465942385
1971-01-01,-1.8910000324249268
1971-01-02,-1.7949999570846558
1971-01-03,-1.875
1971-01-04,-1.7669999599456787
1971-01-05,-1.662999987602234
1971-01-06,-1.4119999408721924
1971-01-07,-1.0210000276565552
1971-01-08,-0.8130000233650208
1971-01-09,-0.7009999752044678
1971-01-10,-0.3529999852180481
1971-01-11,-0.4359999895095825
1971-01-12,-0.2750000059604645
1971-01-13,-0.10100000351667404
1971-01-14,-0.2409999966621399
1971-01-15,-0.25
1971-01-16,-0.3840000033378601
1971-01-17,-0.7179999947547913
1971-01-18,-0.6740000247955322
1971-01-19,-0.4280000030994415
1971-01-20,-0.18400000035762787
1971-01-21,-0.30300000309944153
1971-01-22,-0.4070000052452088
1971-01-23,-0.4740000069141388
1971-01-24,-0.3970000147819519
1971-01-25,-0.14900000393390656
1971-01-26,-0.0949999988079071
1971-01-27,-0.1509999930858612
1971-01-28,-0.4990000128746033
1971-01-29,-0.4169999957084656
1971-01-30,-0.1550000011920929
1971-01-31,-0.05799999833106995
1971-02-01,0.1040000021457672
1971-02-02,0.14900000393390656
1971-02-03,0.17499999701976776
1971-02-04,-0.2669999897480011
1971-02-05,-0.6129999756813049
1971-02-06,-0.5049999952316284
1971-02-07,-0.07699999958276749
1971-02-08,0.4399999976158142
1971-02-09,0.6919999718666077
1971-02-10,1.0269999504089355
1971-02-11,1.4049999713897705
1971-02-12,1.6440000534057615
1971-02-13,1.3799999952316284
1971-02-14,1.1200000047683716
1971-02-15,0.8249999880790709
1971-02-16,0.7039999961853027
1971-02-17,0.6370000243186951
1971-02-18,0.5820000171661377
1971-02-19,0.4589999914169312
1971-02-20,0.4939999878406525
1971-02-21,0.5149999856948853
1971-02-22,0.3540000021457672
1971-02-23,0.06599999964237213
1971-02-24,-0.10000000149011612
1971-02-25,-0.04600000008940697
1971-02-26,-0.045000001788139336
1971-02-27,-0.04600000008940697
1971-02-28,0.014999999664723871
1971-03-01,0.07699999958276749
1971-03-02,0.04100000113248825
1971-03-03,-0.23000000417232516
1971-03-04,-0.6309999823570251
1971-03-05,-0.8259999752044678
1971-03-06,-0.9589999914169312
1971-03-07,-1.0640000104904177
1971-03-08,-1.2170000076293943
1971-03-09,-0.9869999885559082
1971-03-10,-0.6140000224113464
1971-03-11,-0.4390000104904175
1971-03-12,-0.382999986410141
1971-03-13,-0.4650000035762787
1971-03-14,-0.593999981880188
1971-03-15,-0.5799999833106995
1971-03-16,-0.46099999547004705
1971-03-17,-0.3129999935626984
1971-03-18,-0.3160000145435333
1971-03-19,-0.3050000071525574
1971-03-20,-0.26100000739097595
1971-03-21,-0.1599999964237213
1971-03-22,-0.1120000034570694
1971-03-23,0.12999999523162842
1971-03-24,0.1430000066757202
1971-03-25,0.3070000112056732
1971-03-26,0.5759999752044678
1971-03-27,0.8999999761581421
1971-03-28,0.996999979019165
1971-03-29,0.8059999942779541
1971-03-30,0.8510000109672546
1971-03-31,0.7260000109672546
1971-04-01,0.4569999873638153
1971-04-02,0.4659999907016754
1971-04-03,0.6470000147819519
1971-04-04,0.4300000071525574
1971-04-05,0.5130000114440918
1971-04-06,0.915000021457672
1971-04-07,1.0750000476837158
1971-04-08,1.1430000066757202
1971-04-09,1.253000020980835
1971-04-10,1.4290000200271606
1971-04-11,1.1039999723434448
1971-04-12,0.7289999723434448
1971-04-13,0.6919999718666077
1971-04-14,0.7179999947547913
1971-04-15,0.22100000083446505
1971-04-16,-0.30799999833106995
1971-04-17,-0.5920000076293945
1971-04-18,-0.9539999961853028
1971-04-19,-1.0759999752044678
1971-04-20,-1.1360000371932983
1971-04-21,-1.3589999675750732
1971-04-22,-1.4689999818801882
1971-04-23,-1.687000036239624
1971-04-24,-1.89900004863739
1971-04-25,-2.0420000553131104
1971-04-26,-1.7239999771118164
1971-04-27,-1.5269999504089355
1971-04-28,-0.9480000138282776
1971-04-29,-0.6380000114440918
1971-04-30,-0.2529999911785126
1971-05-01,0.039000000804662704
1971-05-02,-0.07599999755620956
1971-05-03,-0.05299999937415123
1971-05-04,-0.08699999749660492
1971-05-05,-0.44999998807907104
1971-05-06,-0.6119999885559082
1971-05-07,-0.4560000002384186
1971-05-08,0.054999999701976776
1971-05-09,0.4860000014305115
1971-05-10,0.9319999814033508
1971-05-11,1.0509999990463257
1971-05-12,0.8960000276565552
1971-05-13,0.7429999709129333
1971-05-14,0.7400000095367432
1971-05-15,0.6930000185966492
1971-05-16,0.8410000205039978
1971-05-17,0.5920000076293945
1971-05-18,0.4979999959468842
1971-05-19,0.42399999499320973
1971-05-20,0.40299999713897705
1971-05-21,0.17000000178813934
1971-05-22,0.0860000029206276
1971-05-23,-0.11299999803304672
1971-05-24,-0.35100001096725464
1971-05-25,-0.31700000166893005
1971-05-26,-0.2179999947547913
1971-05-27,0.14800000190734866
1971-05-28,0.335999995470047
1971-05-29,0.26499998569488525
1971-05-30,0.07699999958276749
1971-05-31,-0.05799999833106995
1971-06-01,-0.210999995470047
1971-06-02,-0.028999999165534977
1971-06-03,-0.020999999716877937
1971-06-04,-0.2980000078678131
1971-06-05,-0.6869999766349792
1971-06-06,-0.9959999918937684
1971-06-07,-1.2949999570846558
1971-06-08,-1.493000030517578
1971-06-09,-1.7059999704360962
1971-06-10,-1.950999975204468
1971-06-11,-1.9839999675750728
1971-06-12,-1.98199999332428
1971-06-13,-2.1129999160766597
1971-06-14,-1.9420000314712524
1971-06-15,-1.6030000448226929
1971-06-16,-1.284000039100647
1971-06-17,-0.9530000090599059
1971-06-18,-0.6259999871253967
1971-06-19,-0.3199999928474426
1971-06-20,-0.125
1971-06-21,-0.07400000095367433
1971-06-22,-0.1589999943971634
1971-06-23,-0.17399999499320984
1971-06-24,-0.1289999932050705
1971-06-25,-0.0860000029206276
1971-06-26,-0.2460000067949295
1971-06-27,-0.5789999961853027
1971-06-28,-0.8820000290870667
1971-06-29,-0.8119999766349792
1971-06-30,-0.4860000014305115
1971-07-01,-0.2770000100135803
1971-07-02,-0.2419999986886978
1971-07-03,-0.13199999928474426
1971-07-04,-0.0560000017285347
1971-07-05,0.1080000028014183
1971-07-06,0.3970000147819519
1971-07-07,0.5870000123977661
1971-07-08,0.8539999723434448
1971-07-09,1.3940000534057615
1971-07-10,1.4809999465942385
1971-07-11,1.3029999732971191
1971-07-12,0.9250000119209291
1971-07-13,0.7120000123977661
1971-07-14,0.3790000081062317
1971-07-15,-0.1720000058412552
1971-07-16,-0.5230000019073486
1971-07-17,-0.4779999852180481
1971-07-18,-0.3650000095367432
1971-07-19,-0.4510000050067902
1971-07-20,-0.4860000014305115
1971-07-21,-0.527999997138977
1971-07-22,-0.6100000143051147
1971-07-23,-0.9259999990463256
1971-07-24,-0.8880000114440918
1971-07-25,-0.4059999883174896
1971-07-26,0.25699999928474426
1971-07-27,0.3100000023841858
1971-07-28,0.039000000804662704
1971-07-29,0.13500000536441806
1971-07-30,0.6110000014305115
1971-07-31,0.7599999904632568
1971-08-01,0.6119999885559082
1971-08-02,0.5690000057220459
1971-08-03,0.4280000030994415
1971-08-04,-0.008999999612569809
1971-08-05,0.010999999940395357
1971-08-06,0.35600000619888306
1971-08-07,0.9490000009536744
1971-08-08,1.4040000438690186
1971-08-09,1.368000030517578
1971-08-10,1.243000030517578
1971-08-11,1.1679999828338623
1971-08-12,0.9549999833106996
1971-08-13,1.008999943733215
1971-08-14,1.121999979019165
1971-08-15,1.4270000457763672
1971-08-16,1.565000057220459
1971-08-17,1.6069999933242798
1971-08-18,1.2680000066757202
1971-08-19,0.7450000047683716
1971-08-20,0.0820000022649765
1971-08-21,-0.40299999713897705
1971-08-22,-0.42500001192092896
1971-08-23,-0.20399999618530276
1971-08-24,-0.009999999776482582
1971-08-25,0.3219999969005585
1971-08-26,0.6010000109672546
1971-08-27,0.8230000138282776
1971-08-28,1.133999943733215
1971-08-29,1.2799999713897705
1971-08-30,1.315000057220459
1971-08-31,1.3049999475479126
1971-09-01,1.2920000553131104
1971-09-02,1.5750000476837158
1971-09-03,1.6729999780654907
1971-09-04,1.5779999494552612
1971-09-05,1.100000023841858
1971-09-06,1.0260000228881836
1971-09-07,1.2760000228881836
1971-09-08,1.0110000371932983
1971-09-09,-0.08100000023841858
1971-09-10,-1.406999945640564
1971-09-11,-2.325999975204468
1971-09-12,-2.371000051498413
1971-09-13,-2.0429999828338623
1971-09-14,-1.5130000114440918
1971-09-15,-1.0299999713897705
1971-09-16,-0.5649999976158142
1971-09-17,0.08900000154972076
1971-09-18,0.6299999952316284
1971-09-19,0.8019999861717224
1971-09-20,0.6510000228881836
1971-09-21,0.9350000023841858
1971-09-22,1.121999979019165
1971-09-23,1.0180000066757202
1971-09-24,0.421999990940094
1971-09-25,-0.19099999964237213
1971-09-26,-0.3230000138282776
1971-09-27,-0.3190000057220459
1971-09-28,-0.10100000351667404
1971-09-29,0.21199999749660486
1971-09-30,0.4880000054836273
1971-10-01,0.21299999952316284
1971-10-02,-0.07500000298023224
1971-10-03,-0.44999998807907104
1971-10-04,-0.3129999935626984
1971-10-05,0.11100000143051147
1971-10-06,0.3409999907016754
1971-10-07,0.2939999997615814
1971-10-08,0.11900000274181365
1971-10-09,0.3370000123977661
1971-10-10,0.27300000190734863
1971-10-11,-0.2409999966621399
1971-10-12,-0.3129999935626984
1971-10-13,0.06300000101327896
1971-10-14,0.2829999923706055
1971-10-15,0.3219999969005585
1971-10-16,0.4050000011920929
1971-10-17,0.5440000295639038
1971-10-18,0.12399999797344208
1971-10-19,-0.4650000035762787
1971-10-20,-0.15399999916553495
1971-10-21,0.22499999403953552
1971-10-22,0.4160000085830689
1971-10-23,0.5299999713897705
1971-10-24,0.5329999923706055
1971-10-25,0.4059999883174896
1971-10-26,0.4850000143051148
1971-10-27,0.4650000035762787
1971-10-28,0.4900000095367432
1971-10-29,0.8050000071525574
1971-10-30,0.8180000185966492
1971-10-31,0.4740000069141388
1971-11-01,0.718999981880188
1971-11-02,0.7200000286102295
1971-11-03,0.4900000095367432
1971-11-04,0.4790000021457672
1971-11-05,0.46099999547004705
1971-11-06,0.6430000066757202
1971-11-07,0.4639999866485596
1971-11-08,-0.21299999952316284
1971-11-09,-0.35100001096725464
1971-11-10,-0.37700000405311584
1971-11-11,-0.06599999964237213
1971-11-12,0.15299999713897705
1971-11-13,0.3709999918937683
1971-11-14,0.7310000061988831
1971-11-15,0.4670000076293945
1971-11-16,0.04100000113248825
1971-11-17,-0.12099999934434892
1971-11-18,-0.2240000069141388
1971-11-19,-0.09600000083446504
1971-11-20,0.11800000071525575
1971-11-21,-0.5080000162124634
1971-11-22,-0.9789999723434448
1971-11-23,-0.8560000061988831
1971-11-24,-0.6330000162124634
1971-11-25,-0.16500000655651093
1971-11-26,0.16200000047683716
1971-11-27,0.17800000309944153
1971-11-28,0.12399999797344208
1971-11-29,-0.328000009059906
1971-11-30,-0.6209999918937683
1971-12-01,-0.10499999672174454
1971-12-02,0.3569999933242798
1971-12-03,0.35600000619888306
1971-12-04,0.14800000190734866
1971-12-05,0.08100000023841858
1971-12-06,0.19499999284744265
1971-12-07,0.17399999499320984
1971-12-08,0.3400000035762787
1971-12-09,0.4180000126361847
1971-12-10,0.4959999918937683
1971-12-11,0.4309999942779541
1971-12-12,0.5950000286102295
1971-12-13,0.9100000262260436
1971-12-14,0.9160000085830688
1971-12-15,0.8970000147819519
1971-12-16,0.7630000114440918
1971-12-17,0.7289999723434448
1971-12-18,0.9800000190734864
1971-12-19,1.2070000171661377
1971-12-20,1.2760000228881836
1971-12-21,1.5049999952316284
1971-12-22,1.6740000247955322
1971-12-23,1.5980000495910645
1971-12-24,1.3009999990463257
1971-12-25,0.8999999761581421
1971-12-26,0.3720000088214874
1971-12-27,-0.045000001788139336
1971-12-28,-0.3790000081062317
1971-12-29,-0.7789999842643738
1971-12-30,-1.0540000200271606
1971-12-31,-1.383999943733215
1972-01-01,-1.4900000095367432
1972-01-02,-1.4049999713897705
1972-01-03,-1.3799999952316284
1972-01-04,-1.4140000343322754
1972-01-05,-1.36899995803833
1972-01-06,-1.1829999685287476
1972-01-07,-0.8149999976158142
1972-01-08,-0.8209999799728394
1972-01-09,-0.9179999828338624
1972-01-10,-0.6000000238418579
1972-01-11,-0.1889999955892563
1972-01-12,0.006000000052154064
1972-01-13,-0.017000000923871994
1972-01-14,-0.20600000023841855
1972-01-15,0.1550000011920929
1972-01-16,0.34599998593330383
1972-01-17,0.3639999926090241
1972-01-18,0.6899999976158142
1972-01-19,0.9419999718666076
1972-01-20,1.1059999465942385
1972-01-21,1.3020000457763672
1972-01-22,1.378999948501587
1972-01-23,1.402999997138977
1972-01-24,1.309000015258789
1972-01-25,1.2489999532699585
1972-01-26,1.0520000457763672
1972-01-27,0.7260000109672546
1972-01-28,0.5609999895095825
1972-01-29,0.23199999332427976
1972-01-30,-0.11800000071525575
1972-01-31,-0.2879999876022339
1972-02-01,-0.2290000021457672
1972-02-02,-0.2619999945163727
1972-02-03,-0.2590000033378601
1972-02-04,-0.382999986410141
1972-02-05,-0.41400000452995295
1972-02-06,-0.41999998688697815
1972-02-07,-0.37299999594688416
1972-02-08,-0.21299999952316284
1972-02-09,0.052000001072883606
1972-02-10,0.2150000035762787
1972-02-11,0.37299999594688416
1972-02-12,0.4079999923706055
1972-02-13,0.3799999952316284
1972-02-14,0.2700000107288361
1972-02-15,0.16200000047683716
1972-02-16,0.21699999272823334
1972-02-17,0.3149999976158142
1972-02-18,0.5899999737739563
1972-02-19,0.8429999947547913
1972-02-20,1.0269999504089355
1972-02-21,1.0520000457763672
1972-02-22,1.149999976158142
1972-02-23,0.9549999833106996
1972-02-24,0.4079999923706055
1972-02-25,0.3160000145435333
1972-02-26,0.6589999794960022
1972-02-27,0.8410000205039978
1972-02-28,0.9449999928474426
1972-02-29,0.9300000071525574
1972-03-01,0.8679999709129333
1972-03-02,0.7850000262260437
1972-03-03,0.7549999952316284
1972-03-04,0.7699999809265137
1972-03-05,0.915000021457672
1972-03-06,0.8009999990463257
1972-03-07,0.8730000257492065
1972-03-08,1.3420000076293943
1972-03-09,1.3559999465942385
1972-03-10,1.3220000267028809
1972-03-11,1.1920000314712524
1972-03-12,1.0260000228881836
1972-03-13,0.6690000295639038
1972-03-14,0.4189999997615814
1972-03-15,0.4359999895095825
1972-03-16,0.2680000066757202
1972-03-17,0.4110000133514404
1972-03-18,0.5920000076293945
1972-03-19,0.7070000171661377
1972-03-20,0.8429999947547913
1972-03-21,0.9010000228881836
1972-03-22,0.6340000033378601
1972-03-23,0.2370000034570694
1972-03-24,0.23399999737739566
1972-03-25,0.22200000286102292
1972-03-26,0.10300000011920928
1972-03-27,-0.2540000081062317
